Gene_Name,Sequence_Name,Wormbase_ID,ADL,AFD,AIN,AIY,ASEL,ASER,ASG,ASI,ASK,AVA,AVE,AVG,AVH,AVK,AVM,AWA,AWB,AWC,BAG,CAN,DA,DD,I5,IL1,IL2,NSM,OLL,OLQ,PHA,PVC,PVD,PVM,RIA,RIC,RIM,RIS,RMD,SMD,VB,VC,VD
Y53G8AL.3,Y53G8AL.3,WBGene00021801,0.335521281,0.251115415,0.044251437,0,7.235251092,15.36323864,1.898682554,1.066515341,1.305706697,0.291421474,0,0,0.213604834,0.068669582,0,0.909258531,0.615347106,2.248499502,0.447938305,0.263814097,0.064612741,0,0.13723189,0.144386696,8.333757274,0,0,0,0.430588501,0,0,0,1.540395692,0.129014863,0,0,0,0.286837243,0,0.095998568,0
K08C7.7,K08C7.7,WBGene00010649,2.008351016,0.251020453,1.65175774,0.483239665,0.664693403,0.577822184,1.032381979,0.729191423,0.265844563,2.84287205,0.545965414,0.187086738,3.75782501,3.285383206,0.747523251,2.44635699,2.7663404,2.010598849,0.701866278,3.316792028,2.204081344,2.505968932,2.781456934,1.929863007,1.736675001,1.732481581,1.641872205,2.885630925,3.827037848,3.698189867,2.064159655,0,1.937777869,2.103538455,1.338644938,1.472971687,1.64193487,1.136898059,1.221379445,1.218301062,2.818682233
ZK829.3,ZK829.3,WBGene00014094,1.12773043,0.250876112,0.912690483,0.722186445,0.232622779,0.36584393,1.03610575,1.836673825,0.436303508,0.546420016,0.318428689,0.669591231,4.178834723,3.018604877,0.678383189,0.41877698,0.604720703,0.699802324,0.404393975,4.629394081,3.155640173,2.474003691,1.925824921,0.937040345,0.558957732,0.258806123,1.250890758,1.299577368,2.868585112,1.788014625,1.052676486,0.277743461,1.733405103,1.233048208,0.9363974,1.300302934,1.850982421,1.229943923,1.859991954,0.142244934,3.14441987
K12B6.8,K12B6.8,WBGene00019672,1.327340472,0.250777796,0.455810043,0.940497128,0.254625102,0.322760127,0.44105539,1.382747938,0.629036585,0.768803789,0.424605359,1.128035262,0.948276648,0.854521891,0.323320093,0.563660877,1.088482464,1.709359324,0.477964278,1.637030168,1.793630007,2.830210648,3.223484116,0.740252129,1.24501864,1.961410941,10.56245482,4.508600399,4.164028472,5.771827332,1.341364837,1.412278352,2.086054929,0.583699153,0.539213269,2.554163194,0.904303033,1.137176207,1.762559727,0.541647685,1.4317286
F08F1.21,F08F1.21,WBGene00304789,0.460765659,0.250626974,0,0,0,0,0,0,0,0.758044554,0,1.3589028,0.176671282,0.544794855,0,0,0.58000181,0.118751092,0,0,0,0,1.249129786,0,0,0.425743659,0.36239158,0.252834648,0.530352148,0.489132876,0,0,0.068552929,0.129833892,0,0,0.341021467,0,0,0.06176008,0
D1081.11,D1081.11,WBGene00050879,0.152744259,0.250464258,1.932197874,0.453930392,0.213095112,0,0.401579989,0.190473854,0.513342023,0.351143307,0,1.352780732,3.371535594,1.267754052,0.347123309,0.437160796,1.147321775,1.122314626,0.485337342,0.523661065,3.249574928,0.848025502,2.48298875,0.252967098,3.385455547,0.176059408,5.846845335,1.357799581,3.446844513,4.226601708,0.727111879,0,1.646278146,0.429525659,0.204899309,0.343895386,0.416616495,1.030973928,0.272216793,0.145172644,1.201858363
C50H2.7,C50H2.7,WBGene00008243,0.310812312,0.250116323,0.46861659,0.658413305,0.358868663,0.433952692,0.117997121,0.425953719,0.449497623,0.513888473,0,0,0.577754612,0.922620267,0.149344213,0.730279038,0,1.112488759,0.468792521,1.720577507,0.665157482,0.331213822,2.276044169,0.319511984,0.283049314,0.571311917,5.234777567,1.909817105,2.420599771,3.281686569,1.740383003,0.575815905,0.519919618,0.910244068,0.407111937,0.390923814,1.305146818,1.108857892,0.17191279,0.243045963,1.135114101
fbxa-209,Y36E3A.1,WBGene00012533,0.39906864,0.250066011,0.269321069,0.312524483,0.047425786,0.067745696,0.33830196,0.213854675,0.038082602,0.175468113,0.503723341,0,0.496475636,0.430220319,0.358959109,0.375220989,0.85628626,0.273894261,0.120259188,0.640336419,0.874790558,0.97129074,0.487045438,0.377792576,0.10085186,0.279702296,1.039630329,0.68705926,0.563408498,0.834122363,0,0.304384638,0.426728484,0.15315256,0.307319446,1.298487438,0.373414243,0.494562325,0.300716297,0.277337801,1.740986349
F37C12.18,F37C12.18,WBGene00044005,1.743058881,0.250029034,1.570953877,2.125800301,0.544333935,0.672553374,1.651037249,0.642016672,1.19313869,2.792945471,1.169807081,0,4.344755388,5.998942544,1.400415826,3.254913405,0.996645107,3.09058975,0.517431535,1.390779558,6.421293873,2.813476697,7.128287866,0.768200331,9.169121172,2.71273337,8.188374159,2.505203695,6.177640562,7.237611229,3.095578741,0.878230011,3.652550387,1.674759137,0.346352896,1.820610577,1.02772883,3.546656774,3.707288057,1.718019268,3.486341687
srv-28,T13A10.14,WBGene00005739,0.251963385,0.249902705,2.132013859,0,0.391682939,0.752870067,0.274522208,0.050280735,0.379311251,0.215749187,0,0.186688257,0.206425172,0.126037761,0.247720912,1.053845623,0.609302351,0.635016705,0.076559771,0.33782803,0.148509006,0.163483779,0,0.949286096,0,20.81996504,1.198915244,0.56376678,0.561912926,0.38915229,0.921793934,0.81518725,0.094455958,0.076047541,0.078393317,0,1.176026936,1.272669377,0,0.032392283,0.604112312
W04E12.9,W04E12.9,WBGene00012254,0.131064429,0.249841951,0.12539211,0,0,0.140658061,0,0.193899244,0,0.381704053,0.188728955,0.226193901,0.114361859,0.116959824,0,0,0,0.044833758,0,1.005753533,0,1.41949058,0.229038408,0,0,0.618207169,0.239088012,0.08971552,0.175323069,0,1.740766327,0,0.196574352,0,0,0.059016886,0.052983172,0.088253127,0,0.08360248,0.072198664
nhr-177,F16B4.1,WBGene00017503,2.979678723,0.249833114,1.36397603,1.625379342,0.339743752,6.208892542,1.999582814,2.007546839,5.031408834,0.801176918,1.152248059,1.119013604,1.404999546,0.82158415,0.321296619,13.30902759,2.65982661,1.517354066,0.583680968,2.959545528,2.93866388,2.043153507,0.716640735,1.057020217,0.720284508,1.363040319,1.439648212,1.742509931,2.352764121,1.662649135,0.669244843,1.633812986,2.143574627,0.661208365,0.568050161,0.848926115,1.522659333,0.890765467,1.056994418,1.202111615,3.623178173
zipt-17,C30H6.2,WBGene00006487,1.093310966,0.249825112,1.209884974,0.684498211,0.874232431,0.341882995,1.306558851,1.449067438,0.548582322,1.858231477,1.019902915,1.227436059,3.526943663,2.79265772,0.814418116,1.740586178,0.858533127,1.042433717,0.419183581,3.881129411,3.204577027,1.734098473,4.957735743,0.766470429,1.524209499,1.726299624,5.243368486,3.342762609,4.680609418,6.674627401,1.461918063,1.036882068,1.559789372,1.603286674,1.334798135,3.209210393,1.928455018,2.025386014,1.796772114,0.375957704,3.243125834
F02H6.6,F02H6.6,WBGene00008539,0,0.249765844,0.061811522,0,0,0,0,0,0,0.214379351,0,0.185502935,0.051412278,0,0,0,1.165402765,0,0,0.184251115,0,0,0.160124317,0,0,0.99685976,0,0,0.154335281,0.036201928,0,0,0.43888376,0,0.077895582,0,0.104569106,0,0.600178209,0,0
Y51A2B.16,Y51A2B.16,WBGene00206496,0,0.249718905,0,0,0,0,0,0,0,0,0,0,7.255196042,0.58553931,0,0,0,0.125891893,0,0,0.394296526,0.413353615,0.220088524,0,0.218366164,0.424201109,0,0,0.13657532,0.318091294,0,0,0.089870455,0.235044655,0.133353849,0,0,0,0,2.488078795,0.629062332
C04G2.5,C04G2.5,WBGene00007306,1.521477296,0.249614981,2.232984452,4.06876584,1.447935895,0.241409203,1.028436461,5.530586149,1.054628034,0.678890526,1.002519322,1.18446305,1.414717642,4.946142142,0.296855354,1.595634207,0.204750318,1.818289248,0.623308904,1.263915941,3.517611681,2.855835611,5.845566344,0.11354791,7.040417161,4.325509395,9.838418085,2.72241326,4.981831577,8.92533755,2.352533123,0.389174774,3.609186855,1.884424717,0.394489393,2.118853405,0.85144527,2.580188566,3.358359855,0.725163277,3.722535739
C14C6.8,C14C6.8,WBGene00015762,0.661370444,0.249564877,0.548537777,0,0.548819259,0.160428639,0.292285817,0,0.083198516,0,0,0.117101051,0.032454644,3.167434545,0,0.112807746,1.391830494,0.059719271,0.245510292,0.404369862,0.144009453,0,0.135764939,0,0,0,0.256919558,0.214287532,0.234203845,0.104351945,0,0,0.303372001,0.230879113,0.122931379,0.152765819,1.636136653,1.446147497,0.522915312,0.035292572,0.153332282
T10B10.9,T10B10.9,WBGene00011685,0,0.24951999,0.062615261,0,0,0,0,0.128993977,0.642000916,0,0,0,0.342643498,0,0,0,0,0,0,0,0.170570701,0,0.105349502,0.227973769,0,0,0,0,0.589031094,0.176344445,0,0,1.894923527,0,0,0,0,0.378199702,0.722948179,0.078392665,0
C09G5.14,C09G5.14,WBGene00271803,0,0.249442064,0,0,0,0,0,0,0.653796209,0,0,0,0,0,0,0,0,5.564848766,0,0.457000798,0,0.307982391,0,0,0,0.307295292,0,0,0.191399992,0,0,0,0.075335219,0,0,0,0.279099762,0.205630738,0,0,0
W03B1.9,W03B1.9,WBGene00020978,0.129689445,0.249426866,0.177413428,0.150931855,0.594825364,0.053610584,0.133525346,0.20065784,0.280581436,0.280751158,0.094728182,0.175300273,0.811143934,0.583440038,0,0.314229115,0.065773847,0.842454729,0.157334222,0.405236607,1.038092311,0.367529308,1.840785284,0,1.235515697,0.569622093,3.603952606,0.979133122,1.239414853,1.819285288,0,0.382730414,0.495258896,0.363564403,0.088769375,0.552872928,0.130550131,0.387996969,0.616348624,0.258403174,0.37454077
C09B9.7,C09B9.7,WBGene00015630,0.967391603,0.249414392,0.611177656,0.861690168,0.830860774,0.532370505,0.110687661,1.559491664,0.699883647,1.344065964,0.571132355,1.741204061,1.824756599,1.697984105,0.254931184,1.231890826,1.096252274,3.537758958,0.775076877,1.975332021,5.170246291,3.406652268,10.6285548,0.079736032,2.3140584,1.137372461,39.39828034,7.430051898,13.07425262,19.55476533,2.003580918,1.006587816,2.068211892,0.64914675,0.714928629,2.89456423,0.460015305,3.662142066,2.427838769,0.692101777,2.435369984
chil-23,R09D1.11,WBGene00011167,0.249465819,0.249365674,0.349349099,0.523323061,0.063149868,0.185047413,0,0.332457843,0.083254129,0.31733452,0.195541305,0.117179327,1.501562217,0.280602078,0.57122745,1.567486322,0.399403264,0.125246917,0,0.817566153,1.370644947,0.678291305,0.8395462,0.122826899,0.040286806,0.949961918,0.590171736,0.300127655,0.262127528,0.404199797,0.969644517,0.202651838,1.286897045,0.238665243,0.098410862,0.152867935,0.358719506,0.202828934,0.379123267,0.360970542,2.012035868
F31F4.1,F31F4.1,WBGene00017957,0.943627858,0.249355734,0.169716249,0.067987322,0.467497328,0.340478253,0.602376509,0.419081502,1.108412142,0.490206497,0.230436754,0.47378461,0.940349249,1.042862633,0.727810596,0.826093137,1.157688874,0.507769398,0.312176604,1.373686604,1.528182386,1.37687541,1.283294864,0.459856671,0.468179242,1.55129646,2.111900617,1.542734982,1.058208457,1.469739486,0.871224143,0.855210016,1.160371421,0.466407881,0.506078507,0.475672061,0.419773982,0.531258136,0.360189243,0.31122933,2.151066124
F23G4.1,F23G4.1,WBGene00044574,0.366548931,0.249355691,194.658444,0,0.085110073,0.67033144,0.240586278,0.573613675,0.224411131,0,1.131983958,0,0.847769017,0.746347932,0.415922524,1.952602118,0.344825574,0.993220234,0,2.031880603,5.151093854,1.301014126,2.823061553,1.446713236,0.507211969,20.08548653,3.00475474,2.272865983,1.42665032,2.569061088,0,0,0.753263229,0.644525671,0.397899052,2.180607864,2.071678487,1.03347733,0,0.21347848,2.175262709
sfxn-1.1,AH6.2,WBGene00007080,1.231017318,0.249139198,1.00660129,2.816463493,0.314907239,0.185226311,0.127167033,0.384906434,1.012620276,1.057214087,0,0.500858016,1.36291845,6.926924971,0.295771257,0.951673883,0.500752465,0.975335287,0.103309284,0.663304147,1.936565394,1.185912697,4.034937987,0.573150128,2.339811035,0.937901603,4.613491644,1.74617908,2.161881289,3.474998308,2.302520949,0.729010312,2.217444324,1.769084825,0.385583093,0.609841244,1.057338014,1.564726749,2.130359626,0.512542858,2.187901278
T16H12.1,T16H12.1,WBGene00011811,0.237334892,0.249040117,0.453619007,0.634290808,0.53870155,0.040950395,0.065914416,0.50735815,0.085492724,0.538205563,0.109891014,0.13170569,0.881140128,0.543406779,0.644704744,0.126876932,0.309609495,1.630232893,0.302569381,0.890978341,1.407680676,0.941855599,1.231580392,0.204510004,0.359773241,0.599836499,8.699338501,2.826760176,1.719881314,2.663310341,0.363282794,0.515325048,1.651111061,0.445442297,0.593503476,0.446728115,0.364824262,0.67939581,0.459069039,0.461086438,0.903002712
ZK666.15,ZK666.15,WBGene00195145,0.365889671,0.24890721,1.241668977,0,0,0,0.240153569,0,0.217969765,0,0,0,0.430450372,0.69779494,0,0.30372877,0,0,0,0.518203531,0.131777922,0.096751566,0.073517278,0.171394279,0,0.631723954,0.17924044,0.197342633,0.115015552,0.263626949,0,0,0.781491403,0.064216404,0.066197234,0.164525508,0.307037733,0.140908833,0,0.113955135,0.438082329
F35E8.10,F35E8.10,WBGene00009423,0.043585676,0.248559066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.500294583,0,0.28874075,0,0,0,0,0,0,0,0,0,0,0.063682265,0,0,0.47486596,0,0,0,0.09335466,0.053857986
sri-48,ZC239.9,WBGene00005560,23.10581058,0.248533937,0.75236766,0,1.272873351,0.53478928,57.41131275,0.962539443,110.0703247,0.651516119,0.547222989,0,0.19326648,0.110811538,0.315189061,0.340166882,0.116571883,0.193116818,0.351445868,0.092912681,0.059713549,0.188611971,0.073816664,0.443688489,0.180304467,0,0.604052841,0.113332519,2.566691613,0.072964032,0,0,0.108796306,0.167892371,0.029996465,0.667539735,0.599662415,0.419788922,0.114304727,0,0.073113671
nhr-211,T01G6.5,WBGene00020152,3.439463266,0.248471064,0.333530656,0.123310339,0.246720075,0.087598993,1.682823187,0.284115547,0.950345909,0.971654221,0.656943943,0,0.974074515,0.771013423,0.889656108,1.24098682,1.592118189,0.632082077,0,1.993452038,1.383127507,1.141970591,1.351925902,1.179688369,1.313061404,1.987009107,1.781004395,1.611558148,1.162679375,1.721681291,2.994482674,0.24768558,0.667802619,0.366038038,0.319449469,0.893382167,1.030275843,1.063435599,0.957082619,0.477598399,1.499352485
C37A5.6,C37A5.6,WBGene00014700,0.161209381,0.248438458,0.123637258,0,0,0,0,0,0,0,0,0,0.244678745,0.230645964,0,0,0,0.348333429,0,2.030731989,0.108509947,1.822109534,0.154565986,0.710036348,0,1.21911083,0.507163789,0,0.095915492,0.561141374,0,1.947737476,0.12623024,0.090850688,0,0.116381899,0.1172999,0,0,0,0.10675667
pgp-6,T21E8.1,WBGene00004000,0.842823624,0.248438,0.840576913,0,0.235692187,0.283316933,0.810517622,0.873938636,1.197084472,1.270745347,2.259759323,1.171135683,2.325197649,5.840113226,1.642267085,1.892538484,0.307480862,4.95236414,0.521841683,1.349181259,1.005253327,1.20738891,1.027899042,1.130735174,1.369254283,1.024915336,1.136964646,1.041537004,0.974601897,1.367392818,1.015884016,0.764748319,1.209873895,0.887218915,2.182993292,0.954793259,1.813924476,1.967925068,0.535089657,0.544170897,1.612809896
hdl-2,C09G9.4,WBGene00006409,0.535024928,0.248359623,0.606507353,1.646774826,0.759194432,0.224951978,0.300983158,0.644183606,0.722501873,1.326037637,0.37331527,0.8171519,2.4637928,1.653702697,0.160550747,1.618170885,0.797213223,2.203281216,0.710909661,1.81582378,3.432597997,2.01536356,6.129098707,0.085871935,2.24586097,1.116888269,12.17879063,4.883095652,5.832522417,7.568006806,2.611452267,0.309512071,2.441249676,0.848155485,0.419453542,1.918609212,0.608153508,2.037088084,2.130350349,1.300092228,2.930228964
F55F8.8,F55F8.8,WBGene00018896,0.621588651,0.248311767,0.222500926,0.090270248,0,0,0.157413987,0.426302096,0.282764605,0.167282632,0.393441707,0,0.568188737,0.770393295,0.653152769,1.096884541,0,0.14849988,0.112706464,1.069880761,1.056615247,0.269049842,0.73193896,1.9167832,0.334125965,0.305671319,0.519661902,1.30200708,1.785706817,1.232345661,0,1.001771606,0.622562855,0.203622614,0.82112288,0.646682828,1.509927697,0.599392074,0.419079028,0.700567163,0.663772446
F13A2.2,F13A2.2,WBGene00017411,0.417744869,0.248306757,0.070480579,0,13.44385699,0.114618251,0.632762093,308.2606241,1.200702626,0.159843123,0.484543205,0,36.1923871,0.089084949,0.394288718,0.239710016,0.692120667,0.287309041,0.588472497,0.332250196,0,0.407630677,0.163847473,0.526286149,0.588754842,1.003083759,0.971699647,0.476311574,1.114103021,1.145284126,0,0.978850228,0.275390232,0.423457177,0.062754752,0.354355216,0.25990769,0.562135134,0.909111962,0.132640689,0.652157243
W07G4.1,W07G4.1,WBGene00012335,0,0.2482404,2.356155961,0,0,0.137462977,0.484743409,0.898957708,0,1.099159317,0,0,4.90271918,0.221904568,0,0,1.656030195,1.573935287,0,0,0.169695979,0.739683148,0.232238582,0.67568805,0.931138825,0,0.475110792,0.178280841,0.54802849,0.6401322,3.459215136,0,1.072891002,0.817672881,0,0,0,0.200885413,0,3.036963,0
F14D2.5,F14D2.5,WBGene00017453,0.34750816,0.2482404,0.261769458,0,1.101279789,0.656499353,0,0.860558612,0,2.17433608,0.655858453,0.89897576,4.518796751,0,0.98042196,0.649512057,0.647666,1.178179085,1.338827726,1.520374757,2.564277966,1.633943153,0.679801195,1.395912246,0.867890472,3.029712048,8.835774792,6.616893098,1.960360069,2.381275759,1.239818973,1.554702944,1.294414931,1.37920206,1.068839079,0.703662866,1.916820225,0.845244665,0.367518487,1.131053873,1.65213913
Y105C5B.20,Y105C5B.20,WBGene00013659,0.321056186,0.248193698,0.412823655,0,0.134448055,0.26381439,0.332949026,0.114677489,0.212225867,0.642996202,0.242680073,0,18.01066434,0.526466825,0.073564172,0.458320801,0.181573239,0.030983444,0,1.604829091,4.752115359,0.213405166,1.009712155,0.25825694,0.054055715,0.333243376,1.580774308,0.95517793,0.391918758,0.210915311,0,0,0.426430624,1.164405151,0.243607759,0,1.622737993,0.553632901,3.055320501,14.8832311,0
srh-28,ZC404.5,WBGene00005251,1.493730616,0.248166507,0.506639015,0,0.225530524,0.376539082,0.158314456,0.125529252,0,0.562690179,0.191026734,0.1309188,0.337334504,0.030784808,0.226329353,0.346792274,0.709310734,0.716828003,0.187348549,0.291060105,0.141285593,0.082775705,0.233453949,0.735497926,0.122672753,0,0.638426262,0.38283699,38.43284049,0.344300308,0,0.285833076,0.039960391,0.252503953,0.241885272,0,1.126525947,0.18321246,0.211787983,0.038052323,0.14011935
C37C3.18,C37C3.18,WBGene00303000,0.177301545,0.248139495,0.786830462,0.788155903,0,0,0.9872057,0.061636556,1.283234477,1.763071436,1.544402352,9.178816924,0.726355759,0,0.598078692,0.734151042,0,0.170530288,0.283223885,1.358843816,1.105177601,3.115627986,0.395084803,0.230949928,1.584140452,2.112728228,0.483794279,0.264604178,0.196839656,0.074477424,1.262478849,0,2.184177339,0.380783347,0.189906799,1.053296567,0.827390579,0.546985616,2.936125702,0.206104518,0.907950377
cdr-1,F35E8.11,WBGene00000412,0.607964937,0.248107792,0.256243829,0.796054046,0.218895767,0.419682585,1.551478012,0.863447894,0.131379947,0.778192005,0.57839096,1.35349712,1.156262072,1.969573979,0.24349897,1.662459624,0.810647529,2.188831858,0,2.523488824,2.132088501,1.671576744,1.20025897,1.442885813,0.762899531,3.04286865,0.496038055,1.448987937,0.754243304,0.777078945,1.020104243,0.723520621,1.564314091,1.015822259,0.29005984,0.920927842,1.059660281,0.520073126,0.908067925,0.784308227,3.929108853
C54D10.4,C54D10.4,WBGene00008299,1.000985276,0.248015112,1.328207803,1.487679243,0.338609948,0.212390097,0.788180916,0.565447226,0.755439099,0.8278032,0,0.471237381,3.005999521,2.568743944,0.140913491,1.222972921,1.042824351,0.716192738,0.379160566,0.854459043,2.803734734,1.317321359,4.089437467,0,4.374367796,2.470975484,6.292662584,2.185547507,5.081280656,5.872495231,1.299810213,0.543310169,2.376662301,0.576134338,0.476468938,0.901647038,0.816452983,1.239978167,2.423446242,0.624701971,2.565683354
C53A3.1,C53A3.1,WBGene00016891,0,0.247329308,0,0,0,0,0.104942688,0,0,0.137835045,0,0,0.114384603,0,0,0.168169711,0,0,0,0,0.27730361,0,0.320667241,0,0,0.573098752,0.460058108,0,0,0.075042674,0,0,0,0,0,0,0.055142178,0,0,0,0.137283778
ZK287.15,ZK287.15,WBGene00199896,0,0.247033755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.905339569,0,0,0,0,0,0,0,0,0,0,0,0,0.198265396,0,1.086620607,0,0,0.131919937,0,0,0,0,0,0
slc-28.2,F27E11.2,WBGene00017868,1.310312264,0.246954392,0.522761391,0.302772027,0.352466028,0.18674472,0.722838254,0.576312364,0.363979143,0.437195734,0.201629758,0.087913878,0.804173795,0.385442517,0.11597308,0.503281035,0.686076842,0.31748456,0.140102305,1.748547602,0.973030981,0.652406758,0.904957612,0.563613876,0.11541672,1.062509911,0.42871252,1.269049962,1.281286325,1.282083197,1.161561034,1.111744655,0.548038976,0.384806111,0.369105407,0.091751427,1.033876525,1.206478426,2.271365837,0.101870508,0.93147852
ceh-8,ZK265.4,WBGene00000433,0.482612938,0.246880479,0.877215981,1.514716651,0.489838387,0.836917439,0.071153336,19.19933054,0.793491956,1.807376996,2.353159901,0.445254287,0.344793253,0.303677857,1.119316137,1.117853765,1.59936212,2.05199699,1.362717171,1.173809808,1.186692522,1.085505157,0.588781482,1.953159856,0.964050959,0.483532154,2.160758779,1.936128825,2.411904715,3.628299015,0.392156862,1.733378735,227.0071709,1.716019826,1.483769829,0.11128489,5.631424762,2.564324807,1.239186074,0.475136728,0.972486406
gadr-5,Y71A12B.17,WBGene00045058,0.42562949,0.246843288,0.450435119,1.172431212,0.127052206,0.176504731,0.238327409,1.978965309,0.028440799,0.379042858,0.181424937,0.368022305,1.025761894,0.436747779,1.611841091,0.611826088,0.59959213,1.499200671,0.148068295,0.968497715,0.956601466,1.71192721,1.772724731,1.252029891,0.668133159,0.403680685,7.873482673,2.6289719,2.408729781,3.533309969,0.599418401,1.362209095,0.474070768,0.41773472,0.328291076,1.143875668,1.036460276,0.737218288,1.29359271,0.480352254,1.237555689
Y54G2A.16,Y54G2A.16,WBGene00021881,16.59696293,0.246739023,64.71467322,35.32908904,1.024725552,2.547317636,1.935137242,14.10774641,12.51909814,6.912573474,2.406557204,0.848471356,2.24330086,9.719632006,2.487333504,99.31026743,2.644508774,6.628987031,2.140985047,3.597032171,2.065300167,1.615439675,34.4338572,62.45323856,11.17342772,3.786117476,3.298178327,4.395191786,5.326785308,4.020113199,5.862585879,2.550424587,0.845493498,3.48466478,4.559977498,1.607937498,6.759228289,3.547877627,2.299137595,0.457955853,2.138080369
srx-117,C14C11.5,WBGene00006008,0.200969969,0.246525756,0.55708681,0.36755446,0.447638703,0.960431112,0.306935825,13.85926551,1.94195889,0.712067085,0.137337972,0.33842108,0.04161053,0.133202756,0.716778839,0.797250082,0.644762097,0.918672482,0.506759463,0,0.068796737,0.267812919,0.480451209,8.265319975,0.079752036,0.224934583,2.582019927,1.45507961,15.67036274,0.240338028,7.409929064,0.718742562,0.275159048,0.740768035,0.408618238,0.085893129,1.461183449,0.852142972,0.169975744,0,0.452441755
T16G12.7,T16G12.7,WBGene00011808,1.735234009,0.246372767,0.984286094,1.976656666,0.803292809,0.251587756,0.973227156,0.287079915,1.300391538,1.223723603,0.273648076,0.513562716,2.234250878,2.486385307,0.143405415,1.210714892,1.188674006,1.17946722,0.243531182,1.066500766,4.303012749,1.132773775,6.563304687,0.082744455,3.426715448,1.907327151,10.89984672,3.047874961,6.212853084,5.951177583,0.452319363,0.35802665,1.810627823,0.821187755,0.315831125,0.941289143,0.304825443,1.608020424,1.882003375,0.645231465,1.979063769
ZK1010.12,ZK1010.12,WBGene00271703,0.430525714,0.246345435,2.924323074,0.768101045,0,0,0.339759248,0.180204608,0,0.792831538,0,0.446056675,12.82045709,0.546789959,0,1.062047746,0,0.083095548,0,0.443046575,0.709668801,0,0.270451641,0,0.15335639,0,1.196549879,0.176919919,1.016916402,0.242271849,0,0,0.694266296,0.272552064,0.451752545,0,0.790312375,0.378867608,2.807941047,0,0.613675971
Y54F10BM.22,Y54F10BM.22,WBGene00306013,4.136243952,0.246345435,1.316683576,6.949576902,0.120193614,0.136413641,0,0.127352832,0.858719793,0.782445336,1.226427879,0,2.618485008,0.997646601,0.202857046,1.479449786,1.734582429,0.519841722,1.304497931,0.290086156,1.927841573,4.177617057,0.670255387,1.177591068,0.76678208,11.39039199,0,0.993175482,1.414603183,0.342268552,5.893518325,0,3.130530557,1.104251985,1.598728437,0.349145697,0.509205885,0.398703928,2.789020893,0.485660636,1.839655638
B0205.4,B0205.4,WBGene00015019,2.730037745,0.246042857,0.214726716,0.406275172,0.070765695,0.512589577,0.093071887,0.846953094,0.279883598,0.049731925,0.109561753,0.279923798,3.486426629,3.482013982,0.694921752,0.326618528,3.449658715,0.859489924,0.370811099,1.810568255,0.885777368,1.507688708,3.552382636,0.455916804,3.962863888,1.276009517,2.614999085,1.409216983,3.503331979,7.495254251,0.724388613,1.433446962,1.716186925,0.904643213,0.237748933,2.56066188,1.100629978,1.545966152,1.989488647,0.142706066,4.121288681
clec-37,Y102A5B.3,WBGene00013609,0.120615423,0.245812491,0.047513916,0.34764254,0.125851021,0,0.118583823,0.245838477,0,0,0.168256096,0,0.127624246,0.117108989,0.067285747,0.374940407,0.116827437,0.589324163,0.151766649,0.74562383,0.403561968,0.5428356,0.376154325,0.404930709,0,1.65480582,0.1645588,0.427002587,0.111815285,0.458410043,0,0,0.550971169,0.063417976,0.055636515,1.107438727,0.077407477,0.042818173,0,0.178245568,1.385237552
hlh-10,ZK682.4,WBGene00001954,11.60419279,0.245805009,0.175090427,0.88125368,1.329879554,5.521787971,3.576856097,0.473540557,0.99530676,0.441264204,0.503117139,1.170245023,1.197602474,4.276267754,0.728298599,0.651002126,0.435923937,3.054290476,0.693579248,2.629141309,0.562835075,0.59641995,0.385370431,0.552066557,0.181856488,0.094477064,0.490860204,0.64703959,1.233565689,1.129430933,0,1.115478069,1.468586733,2.396011565,0.310522051,0,1.304071915,0.392625528,0.249657667,0.311533171,1.084863149
Y71A12B.11,Y71A12B.11,WBGene00013508,0.246195233,0.245607411,0.402261711,0.407331425,0.04915306,0.07742642,0,1.387563248,0,0.23824485,0.988932702,0.364828872,0.974740883,0.254209255,0.559678535,0.624531646,0,0.73242508,0.513671722,2.409968309,1.754303393,0.75333983,5.340706939,1.132998493,0.53685072,0.86966222,10.62763834,4.019757082,2.535150746,5.253479904,0.503152341,0.630940841,0.855904461,0.037153299,0.180087061,2.396428701,0.503322608,1.27816955,0.646905581,0.146791765,0.688626622
aptf-4,F28C6.1,WBGene00009202,0.402337473,0.245396021,0.65813079,0.242266221,0.282540076,0.087009395,0.160361192,0.338858,0.258715811,1.711487767,1.098684033,2.608126002,13.90505964,3.597380993,0.165942482,0.672698138,0.319693571,0.252500384,0.486196298,0.819803167,1.391648635,0.651368341,1.225138582,0.722571694,0.329954848,0.190815857,1.333838808,0.402900544,1.059738966,1.021554732,0,1.058389125,35.28018598,1.508652953,0.678296157,0.097887825,3.846517167,0.918037352,0.281346489,0.293239363,0.725208839
